ticket_id,company_id,company_name,industry,ai_agent_id,ai_agent_name,agent_tier,channel,category,region,created_at,resolved_at,resolution_time_min,first_response_sec,interaction_turns,was_escalated,resolution_status,customer_sentiment,satisfaction_score,complexity_flag
TKT-C003-05216,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Volgograd,2024-06-19 04:06:11,2024-06-19 04:24:11,18,30,2,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05217,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Ufa,2024-05-12 14:42:04,2024-05-12 15:51:04,69,20,2,False,resolved_by_ai,positive,,False
TKT-C003-05218,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Nizhny Novgorod,2024-03-12 09:28:22,2024-03-12 10:11:22,43,26,7,False,resolved_by_ai,positive,3.0,False
TKT-C003-05219,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Nizhny Novgorod,2024-06-24 03:35:20,2024-06-24 04:25:20,50,11,8,False,resolved_by_ai,positive,,False
TKT-C003-05220,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Chelyabinsk,2024-01-29 02:03:22,2024-01-29 02:22:22,19,21,7,False,resolved_by_ai,positive,,False
TKT-C003-05221,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Ufa,2024-02-28 05:39:18,2024-02-28 06:07:18,28,23,4,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05222,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Moscow,2024-05-15 14:25:11,2024-05-15 15:22:11,57,19,1,False,resolved_by_ai,positive,,False
TKT-C003-05223,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Voronezh,2024-03-07 13:10:24,2024-03-07 13:15:24,5,26,12,True,escalated_to_human,negative,3.0,False
TKT-C003-05224,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Yekaterinburg,2024-03-10 17:48:06,2024-03-10 18:32:06,44,32,2,True,escalated_to_human,neutral,1.0,False
TKT-C003-05225,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Omsk,2024-05-27 09:45:03,2024-05-27 10:02:03,17,4,1,False,resolved_by_ai,positive,2.0,False
TKT-C003-05226,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Yekaterinburg,2024-01-11 13:00:46,2024-01-11 13:21:46,21,21,3,False,resolved_by_ai,positive,,False
TKT-C003-05227,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Perm,2024-03-16 14:55:14,2024-03-16 15:13:14,18,27,1,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05228,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Krasnoyarsk,2024-02-07 11:35:16,2024-02-07 11:50:16,15,17,7,False,resolved_by_ai,neutral,3.0,False
TKT-C003-05229,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Yekaterinburg,2024-06-02 12:03:03,2024-06-02 12:23:03,20,37,3,False,resolved_by_ai,positive,4.0,False
TKT-C003-05230,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Samara,2024-05-25 17:41:21,2024-05-25 17:54:21,13,22,6,False,resolved_by_ai,neutral,,False
TKT-C003-05231,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Voronezh,2024-05-04 02:17:49,2024-05-04 02:27:49,10,20,1,False,resolved_by_ai,positive,3.0,False
TKT-C003-05232,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Moscow,2024-06-26 02:16:51,2024-06-26 02:28:51,12,25,3,True,escalated_to_human,neutral,3.0,False
TKT-C003-05233,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Perm,2024-02-11 23:03:26,2024-02-11 23:49:26,46,19,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-05234,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Nizhny Novgorod,2024-01-29 14:16:29,2024-01-29 14:25:29,9,17,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-05235,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Kazan,2024-04-22 16:18:54,2024-04-22 16:37:54,19,23,7,False,resolved_by_ai,neutral,,False
TKT-C003-05236,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Kazan,2024-04-09 02:12:38,2024-04-09 02:25:38,13,26,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05237,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Chelyabinsk,2024-03-28 06:50:45,2024-03-28 07:38:45,48,8,2,False,resolved_by_ai,positive,,False
TKT-C003-05238,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Voronezh,2024-01-23 23:21:45,2024-01-23 23:42:45,21,17,8,False,resolved_by_ai,positive,,False
TKT-C003-05239,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Saint Petersburg,2024-06-02 10:06:35,2024-06-02 11:20:35,74,13,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-05240,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Ufa,2024-06-07 10:54:04,2024-06-07 11:22:04,28,25,4,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05241,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Krasnoyarsk,2024-02-11 09:35:20,2024-02-11 10:04:20,29,4,4,False,resolved_by_ai,positive,,False
TKT-C003-05242,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Nizhny Novgorod,2024-02-29 02:08:13,2024-02-29 02:34:13,26,24,9,True,escalated_to_human,neutral,,False
TKT-C003-05243,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Kazan,2024-06-12 14:14:11,2024-06-12 14:56:11,42,1,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05244,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Saint Petersburg,2024-01-20 21:28:23,2024-01-20 21:56:23,28,24,5,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05245,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Perm,2024-01-01 10:35:55,2024-01-01 11:10:55,35,22,4,False,resolved_by_ai,neutral,,False
TKT-C003-05246,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Saint Petersburg,2024-05-29 15:00:13,2024-05-29 16:43:13,103,17,3,True,escalated_to_human,negative,2.0,False
TKT-C003-05247,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Novosibirsk,2024-04-29 23:53:47,2024-04-30 00:38:47,45,11,6,True,escalated_to_human,neutral,1.0,False
TKT-C003-05248,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Volgograd,2024-04-27 05:37:46,2024-04-27 06:00:46,23,15,4,True,escalated_to_human,negative,4.0,False
TKT-C003-05249,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Novosibirsk,2024-03-13 13:33:34,2024-03-13 14:17:34,44,12,4,False,resolved_by_ai,positive,5.0,False
TKT-C003-05250,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Omsk,2024-06-04 03:09:54,2024-06-04 04:07:54,58,10,6,True,escalated_to_human,neutral,5.0,False
TKT-C003-05251,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Kazan,2024-03-01 00:45:13,2024-03-01 01:23:13,38,21,4,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05252,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Yekaterinburg,2024-06-10 23:38:12,2024-06-11 00:07:12,29,25,4,True,escalated_to_human,neutral,1.0,False
TKT-C003-05253,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Novosibirsk,2024-04-03 02:32:03,2024-04-03 02:46:03,14,14,6,True,escalated_to_human,neutral,1.0,False
TKT-C003-05254,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Chelyabinsk,2024-02-26 07:15:57,2024-02-26 07:27:57,12,18,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05255,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Moscow,2024-03-01 01:09:12,2024-03-01 01:31:12,22,24,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-05256,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Novosibirsk,2024-06-13 23:59:07,2024-06-14 00:31:07,32,22,10,True,escalated_to_human,negative,5.0,False
TKT-C003-05257,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Voronezh,2024-02-20 14:50:23,2024-02-20 15:11:23,21,20,11,True,escalated_to_human,neutral,2.0,False
TKT-C003-05258,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Saint Petersburg,2024-01-30 00:14:56,2024-01-30 01:41:56,87,8,5,True,escalated_to_human,neutral,3.0,False
TKT-C003-05259,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Krasnoyarsk,2024-03-01 02:50:59,2024-03-01 02:56:59,6,22,9,True,escalated_to_human,neutral,3.0,False
TKT-C003-05260,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Rostov-on-Don,2024-02-27 00:40:52,2024-02-27 00:53:52,13,8,5,False,resolved_by_ai,positive,4.0,False
TKT-C003-05261,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Moscow,2024-04-13 19:15:39,2024-04-13 19:50:39,35,10,6,False,resolved_by_ai,negative,,False
TKT-C003-05262,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Perm,2024-06-20 13:36:31,2024-06-20 14:48:31,72,19,8,False,resolved_by_ai,positive,,False
TKT-C003-05263,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Perm,2024-06-06 12:26:38,2024-06-06 12:57:38,31,12,3,False,resolved_by_ai,positive,,False
TKT-C003-05264,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Samara,2024-01-11 16:52:44,2024-01-11 17:20:44,28,6,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-05265,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Perm,2024-06-15 20:49:19,2024-06-15 20:53:19,4,6,8,False,resolved_by_ai,negative,5.0,False
TKT-C003-05266,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Voronezh,2024-03-31 00:31:10,2024-03-31 01:25:10,54,11,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-05267,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Kazan,2024-04-19 10:04:40,2024-04-19 10:12:40,8,17,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05268,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Ufa,2024-02-29 10:11:43,2024-02-29 12:07:43,116,25,1,False,resolved_by_ai,neutral,,False
TKT-C003-05269,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Saint Petersburg,2024-05-12 10:51:22,2024-05-12 11:05:22,14,12,3,False,resolved_by_ai,positive,5.0,False
TKT-C003-05270,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Volgograd,2024-04-10 07:04:26,2024-04-10 07:25:26,21,11,2,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05271,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Novosibirsk,2024-02-15 13:47:08,2024-02-15 14:40:08,53,15,8,False,resolved_by_ai,negative,,False
TKT-C003-05272,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Volgograd,2024-05-01 14:04:44,2024-05-01 14:15:44,11,8,2,False,resolved_by_ai,positive,5.0,False
TKT-C003-05273,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Krasnoyarsk,2024-06-26 16:52:41,2024-06-26 19:56:41,184,23,4,True,escalated_to_human,neutral,,False
TKT-C003-05274,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Rostov-on-Don,2024-03-23 13:21:03,2024-03-23 13:34:03,13,26,7,True,escalated_to_human,negative,,False
TKT-C003-05275,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Rostov-on-Don,2024-06-08 03:16:32,2024-06-08 03:26:32,10,17,3,False,resolved_by_ai,neutral,,False
TKT-C003-05276,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Kazan,2024-03-25 23:14:30,2024-03-25 23:44:30,30,19,5,False,resolved_by_ai,neutral,4.0,False
TKT-C003-05277,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Krasnoyarsk,2024-04-28 08:05:07,2024-04-28 08:17:07,12,18,12,True,escalated_to_human,negative,,False
TKT-C003-05278,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Kazan,2024-04-25 13:28:39,2024-04-25 13:35:39,7,15,7,False,resolved_by_ai,positive,3.0,False
TKT-C003-05279,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Omsk,2024-01-15 03:29:40,2024-01-15 04:31:40,62,25,4,False,resolved_by_ai,positive,5.0,False
TKT-C003-05280,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Saint Petersburg,2024-06-12 09:14:53,2024-06-12 09:36:53,22,7,8,False,resolved_by_ai,positive,,False
TKT-C003-05281,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Saint Petersburg,2024-04-08 23:07:53,2024-04-08 23:12:53,5,22,3,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05282,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Omsk,2024-05-13 13:03:06,2024-05-13 13:32:06,29,20,4,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05283,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Chelyabinsk,2024-03-13 18:22:13,2024-03-13 20:22:13,120,19,4,False,resolved_by_ai,positive,,False
TKT-C003-05284,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Yekaterinburg,2024-01-06 09:34:21,2024-01-06 10:02:21,28,7,8,False,resolved_by_ai,neutral,,False
TKT-C003-05285,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Moscow,2024-04-25 06:37:20,2024-04-25 07:53:20,76,16,8,False,resolved_by_ai,positive,,False
TKT-C003-05286,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Chelyabinsk,2024-02-05 21:02:52,2024-02-05 21:22:52,20,19,6,True,escalated_to_human,positive,2.0,False
TKT-C003-05287,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Rostov-on-Don,2024-02-15 08:59:14,2024-02-15 10:38:14,99,33,3,False,resolved_by_ai,neutral,,False
TKT-C003-05288,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Kazan,2024-01-07 23:38:10,2024-01-07 23:50:10,12,26,1,False,resolved_by_ai,positive,5.0,False
TKT-C003-05289,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Ufa,2024-03-09 22:49:48,2024-03-09 23:20:48,31,25,6,True,escalated_to_human,negative,2.0,False
TKT-C003-05290,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Nizhny Novgorod,2024-04-08 00:01:59,2024-04-08 00:45:59,44,22,3,False,resolved_by_ai,positive,4.0,False
TKT-C003-05291,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Rostov-on-Don,2024-03-19 02:55:30,2024-03-19 03:56:30,61,5,2,False,resolved_by_ai,positive,,False
TKT-C003-05292,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Saint Petersburg,2024-02-24 20:51:01,2024-02-24 21:22:01,31,9,6,False,resolved_by_ai,positive,4.0,False
TKT-C003-05293,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Voronezh,2024-03-16 03:22:26,2024-03-16 03:39:26,17,18,4,False,resolved_by_ai,positive,,False
TKT-C003-05294,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Nizhny Novgorod,2024-01-20 00:46:40,2024-01-20 01:04:40,18,13,11,True,escalated_to_human,negative,1.0,False
TKT-C003-05295,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Volgograd,2024-02-14 20:28:37,2024-02-14 20:41:37,13,13,3,True,escalated_to_human,neutral,1.0,False
TKT-C003-05296,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Ufa,2024-02-12 03:38:57,2024-02-12 04:30:57,52,24,8,False,resolved_by_ai,negative,,False
TKT-C003-05297,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Perm,2024-01-22 12:33:43,2024-01-22 12:54:43,21,27,2,False,resolved_by_ai,neutral,,False
TKT-C003-05298,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Ufa,2024-02-04 09:35:51,2024-02-04 10:11:51,36,28,3,False,resolved_by_ai,positive,,False
TKT-C003-05299,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,refund_request,Samara,2024-03-06 16:55:42,2024-03-06 17:02:42,7,20,2,True,escalated_to_human,negative,4.0,False
TKT-C003-05300,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Saint Petersburg,2024-02-20 20:14:46,2024-02-20 20:51:46,37,5,8,False,resolved_by_ai,positive,3.0,False
TKT-C003-05301,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,invoice,Kazan,2024-03-04 10:02:24,2024-03-04 12:14:24,132,13,6,False,resolved_by_ai,positive,5.0,False
TKT-C003-05302,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Novosibirsk,2024-05-29 13:36:25,2024-05-29 14:11:25,35,24,2,False,resolved_by_ai,positive,,False
TKT-C003-05303,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Kazan,2024-05-05 11:14:01,2024-05-05 11:53:01,39,27,9,True,escalated_to_human,neutral,4.0,False
TKT-C003-05304,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,address_change,Volgograd,2024-01-31 01:41:44,2024-01-31 03:20:44,99,10,3,True,escalated_to_human,neutral,,False
TKT-C003-05305,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Krasnoyarsk,2024-01-16 15:19:33,2024-01-16 15:45:33,26,24,6,False,resolved_by_ai,positive,5.0,False
TKT-C003-05306,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,refund_request,Kazan,2024-05-17 14:04:29,2024-05-17 14:11:29,7,25,7,False,resolved_by_ai,positive,,False
TKT-C003-05307,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,delivery_delay,Kazan,2024-01-22 22:44:03,2024-01-23 00:45:03,121,27,2,False,resolved_by_ai,neutral,5.0,False
TKT-C003-05308,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Kazan,2024-04-19 04:20:06,2024-04-19 05:10:06,50,29,3,False,resolved_by_ai,positive,4.0,False
TKT-C003-05309,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,lost_parcel,Saint Petersburg,2024-04-26 00:27:13,2024-04-26 01:14:13,47,8,3,False,resolved_by_ai,neutral,3.0,False
TKT-C003-05310,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Kazan,2024-01-11 08:30:44,2024-01-11 08:55:44,25,16,4,False,resolved_by_ai,positive,2.0,False
TKT-C003-05311,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,pickup_request,Moscow,2024-04-12 19:14:24,2024-04-12 19:37:24,23,17,5,False,resolved_by_ai,positive,5.0,False
TKT-C003-05312,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Saint Petersburg,2024-06-22 21:36:26,2024-06-22 21:55:26,19,19,8,False,resolved_by_ai,positive,,False
TKT-C003-05313,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Volgograd,2024-04-22 16:45:55,2024-04-22 17:55:55,70,19,10,True,escalated_to_human,negative,1.0,False
TKT-C003-05314,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Samara,2024-01-05 04:40:47,2024-01-05 05:18:47,38,2,5,False,resolved_by_ai,positive,2.0,False
TKT-C003-05315,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Nizhny Novgorod,2024-03-11 14:50:35,2024-03-11 15:16:35,26,25,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-05316,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,invoice,Voronezh,2024-01-19 08:40:23,2024-01-19 09:38:23,58,26,6,False,resolved_by_ai,negative,4.0,False
TKT-C003-05317,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Chelyabinsk,2024-03-14 23:21:39,2024-03-14 23:51:39,30,20,4,False,resolved_by_ai,positive,4.0,False
TKT-C003-05318,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,pickup_request,Novosibirsk,2024-04-28 02:07:02,2024-04-28 02:22:02,15,24,3,False,resolved_by_ai,positive,,False
TKT-C003-05319,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,damaged_goods,Saint Petersburg,2024-05-30 22:08:09,2024-05-30 22:23:09,15,22,1,False,resolved_by_ai,positive,4.0,False
TKT-C003-05320,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,delivery_delay,Krasnoyarsk,2024-04-11 22:13:36,2024-04-11 22:50:36,37,18,1,False,resolved_by_ai,positive,,False
TKT-C003-05321,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,damaged_goods,Samara,2024-01-08 13:42:39,2024-01-08 14:31:39,49,22,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-05322,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,lost_parcel,Yekaterinburg,2024-04-27 04:24:29,2024-04-27 05:08:29,44,14,7,False,resolved_by_ai,positive,4.0,False
TKT-C003-05323,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,email,tracking_issue,Novosibirsk,2024-02-07 11:39:30,2024-02-07 12:54:30,75,20,6,False,resolved_by_ai,neutral,,False
TKT-C003-05324,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,tracking_issue,Yekaterinburg,2024-01-30 12:29:40,2024-01-30 13:10:40,41,18,5,False,resolved_by_ai,negative,4.0,False
TKT-C003-05325,C003,SwiftDeliver,Logistics & Delivery,AGT-LITE-1,TargetAI Lite v1.0,Lite,chat,address_change,Novosibirsk,2024-01-17 05:27:45,2024-01-17 05:42:45,15,20,3,False,resolved_by_ai,positive,4.0,False
